日期,中行汇买价,中行钞买价,中行钞卖价,央行中间价
2020-12-01,655.7600,650.4300,658.5400,659.2100
2020-11-30,656.5600,651.2200,659.3500,657.8200
2020-11-27,656.3600,651.0200,659.1500,657.5500
2020-11-26,656.2600,650.9300,659.0500,657.8000
2020-11-25,656.7600,651.4200,659.5500,657.4900
2020-11-24,657.8600,652.5100,660.6500,658.0900
2020-11-23,657.2600,651.9200,660.0500,657.1900
2020-11-20,655.0200,649.6900,657.7900,657.8600
2020-11-19,657.0600,651.7200,659.8500,654.8400
2020-11-18,654.7700,649.4400,657.5400,655.9300
2020-11-17,654.3700,649.0400,657.1400,657.6200
2020-11-16,657.1100,651.7700,659.9000,660.4800
2020-11-13,659.3600,653.9900,662.1500,662.8500
2020-11-12,660.0600,654.6900,662.8500,662.3600
2020-11-11,661.7500,656.3700,664.5600,660.7000
2020-11-10,660.2600,654.8900,663.0500,658.9700
2020-11-09,661.2500,655.8800,664.0600,661.2300
2020-11-06,660.0600,654.6900,662.8500,662.9000
2020-11-05,659.7600,654.3900,662.5500,668.9500
2020-11-04,664.2500,658.8500,667.0600,667.7100
2020-11-03,666.5400,661.1200,669.3700,669.5700
2020-11-02,667.7400,662.3100,670.5700,670.5000
2020-10-30,667.7400,662.3100,670.5700,672.3200
2020-10-29,670.0400,664.5900,672.8800,672.6000
2020-10-28,671.5400,666.0700,674.3800,671.9500
2020-10-27,669.2400,663.8000,672.0800,669.8900
2020-10-26,669.6400,664.1900,672.4800,667.2500
2020-10-23,667.1400,661.7200,669.9700,667.0300
2020-10-22,667.0400,661.6200,669.8700,665.5600
2020-10-21,663.7500,658.3500,666.5600,667.8100
2020-10-20,666.4400,661.0200,669.2700,669.3000
2020-10-19,666.9400,661.5200,669.7700,670.1000
2020-10-16,668.5400,663.1000,671.3700,673.3200
2020-10-15,671.1400,665.6800,673.9800,673.7400
2020-10-14,670.2400,664.7900,673.0800,674.7300
2020-10-13,673.2300,667.7600,676.0900,672.9600
2020-10-12,673.2300,667.7600,676.0900,671.2600
2020-10-09,668.0400,662.6100,670.8700,677.9600
2020-10-08,677.7200,672.2100,680.6000,681.0100
2020-10-07,677.7200,672.2100,680.6000,681.0100
2020-10-06,677.7200,672.2100,680.6000,681.0100
2020-10-05,677.7200,672.2100,680.6000,681.0100
2020-10-02,677.7200,672.2100,680.6000,681.0100
2020-10-01,677.7200,672.2100,680.6000,681.0100
2020-09-30,677.8200,672.3100,680.7000,681.0100
2020-09-29,680.0200,674.4900,682.9000,681.7100
2020-09-28,679.8200,674.2900,682.7000,682.5200
2020-09-25,681.0200,675.4800,683.9000,681.2100
2020-09-24,681.3200,675.7700,684.2000,680.2800
2020-09-23,679.5200,673.9900,682.4000,679.8600
2020-09-22,676.7300,671.2200,679.5900,678.7200
2020-09-21,679.1200,673.6000,682.0000,675.9500
2020-09-18,675.6300,670.1300,678.4900,675.9100
2020-09-17,675.1300,669.6400,677.9900,676.7500
2020-09-16,674.2300,668.7500,677.0900,678.2500
2020-09-15,676.9200,671.4200,679.7900,682.2200
2020-09-14,679.7200,674.1900,682.6000,683.6100
2020-09-11,682.1200,676.5700,685.0100,683.8900
2020-09-10,682.0200,676.4700,684.9100,683.3100
2020-09-09,682.0200,676.4700,684.9100,684.2300
2020-09-08,683.4100,677.8500,686.3100,683.6400
2020-09-07,681.7200,676.1700,684.6100,683.8600
2020-09-04,682.9100,677.3600,685.8100,683.5900
2020-09-03,683.0100,677.4600,685.9100,683.1900
2020-09-02,682.3100,676.7600,685.2100,683.7600
2020-09-01,681.4200,675.8700,684.3000,684.9800
2020-08-31,683.4100,677.8500,686.3100,686.0500
2020-08-28,685.2100,679.6400,688.1100,688.9100
2020-08-27,688.0000,682.4100,690.9200,689.0300
2020-08-26,687.3100,681.7100,690.2200,690.7900
2020-08-25,689.9000,684.2900,692.8200,691.8300
2020-08-24,690.6000,684.9800,693.5300,691.9400
2020-08-21,690.5000,684.8800,693.4300,691.0700
2020-08-20,690.3000,684.6800,693.2300,692.7400
2020-08-19,690.7000,685.0800,693.6300,691.6800
2020-08-18,690.8000,685.1800,693.7300,693.2500
2020-08-17,691.9000,686.2700,694.8300,693.6200
2020-08-14,693.5900,687.9500,696.5300,694.0500
2020-08-13,693.1900,687.5600,696.1300,694.2900
2020-08-12,692.5000,686.8600,695.4300,695.9700
2020-08-11,693.2900,687.6500,696.2300,697.1100
2020-08-10,694.8900,689.2400,697.8400,696.4900
2020-08-07,695.3900,689.7300,698.3400,694.0800
2020-08-06,693.9900,688.3500,696.9300,694.3800
2020-08-05,692.3000,686.6600,695.2300,697.5200
2020-08-04,695.9900,690.3300,698.9400,698.0300
2020-08-03,696.6900,691.0200,699.6400,699.8000
2020-07-31,695.9900,690.3300,698.9400,698.4800
2020-07-30,699.4800,693.7900,702.4500,699.0200
2020-07-29,698.8300,693.1500,701.8000,699.6900
2020-07-28,698.6800,693.0000,701.6500,698.9500
2020-07-27,698.4800,692.8000,701.4400,700.2900
2020-07-24,700.3800,694.6800,703.3500,699.3800
2020-07-23,699.0800,693.4000,702.0500,699.2100
2020-07-22,698.5700,692.8900,701.5300,697.1800
2020-07-21,696.7900,691.1200,699.7400,698.6200
2020-07-20,697.0400,691.3700,699.9900,699.2800
2020-07-17,697.8900,692.2100,700.8400,700.4300
2020-07-16,697.7900,692.1100,700.7400,699.1300
2020-07-15,697.4900,691.8100,700.4400,699.8200
2020-07-14,699.5800,693.8900,702.5500,699.9600
2020-07-13,698.4800,692.8000,701.4400,699.6500
2020-07-10,698.5800,692.9000,701.5400,699.4300
2020-07-09,697.9900,692.3100,700.9400,700.8500
2020-07-08,698.8800,693.2000,701.8500,702.0700
2020-07-07,700.0800,694.3900,703.0500,703.1000
2020-07-06,700.5800,694.8800,703.5500,706.6300
2020-07-03,705.2700,699.5300,708.2600,706.3800
2020-07-02,705.2700,699.5300,708.2600,705.6600
2020-07-01,705.6700,699.9300,708.6600,707.1000
2020-06-30,705.2700,699.5300,708.2600,707.9500
2020-06-29,706.4700,700.7200,709.4600,708.0800
2020-06-26,706.6700,700.9200,709.6600,705.5500
2020-06-25,706.6700,700.9200,709.6600,705.5500
2020-06-24,706.4700,700.7200,709.4600,705.5500
2020-06-23,704.4700,698.7400,707.4600,706.7100
2020-06-22,705.5200,699.7800,708.5100,708.6500
2020-06-19,705.7700,700.0300,708.7600,709.1300
2020-06-18,707.4700,701.7100,710.4700,709.0300
2020-06-17,707.2700,701.5100,710.2700,708.7300
2020-06-16,707.1700,701.4200,710.1600,707.5500
2020-06-15,707.6700,701.9100,710.6700,709.0200
2020-06-12,707.1700,701.4200,710.1600,708.6500
2020-06-11,705.1700,699.4400,708.1600,706.0800
2020-06-10,704.7700,699.0400,707.7600,707.0300
2020-06-09,706.4700,700.7200,709.4600,707.1100
2020-06-08,705.6700,699.9300,708.6600,708.8200
2020-06-05,707.1700,701.4200,710.1600,709.6500
2020-06-04,709.7600,703.9900,712.7700,710.1200
2020-06-03,710.2600,704.4800,713.2700,710.7400
2020-06-02,708.9600,703.2000,711.9700,711.6700
2020-06-01,711.5600,705.7700,714.5800,713.1500
2020-05-29,712.1600,706.3700,715.1800,713.1600
2020-05-28,713.2600,707.4500,716.2800,712.7700
2020-05-27,715.6500,709.8300,718.6800,710.9200
2020-05-26,712.2600,706.4600,715.2800,712.9300
2020-05-25,712.3100,706.5100,715.3300,712.0900
2020-05-22,711.6600,705.8700,714.6800,709.3900
2020-05-21,710.0600,704.2900,713.0700,708.6800
2020-05-20,708.0700,702.3100,711.0700,709.5600
2020-05-19,708.5700,702.8000,711.5700,709.1200
2020-05-18,709.5600,703.7900,712.5700,710.3000
2020-05-15,708.8100,703.0500,711.8200,709.3600
2020-05-14,708.1700,702.4100,711.1700,709.4800
2020-05-13,707.7700,702.0100,710.7700,708.7500
2020-05-12,707.0200,701.2700,710.0100,709.1900
2020-05-11,708.4700,702.7000,711.4700,707.6900
2020-05-08,706.0700,700.3300,709.0600,707.8800
2020-05-07,707.2700,701.5100,710.2700,709.3100
2020-05-06,709.1100,703.3500,712.1200,706.9000
2020-05-05,708.9600,703.2000,711.9700,705.7100
2020-05-04,708.9600,703.2000,711.9700,705.7100
2020-05-01,708.4700,702.7000,711.4700,705.7100
2020-04-30,704.9700,699.2400,707.9600,705.7100
2020-04-29,706.2700,700.5200,709.2600,707.0400
2020-04-28,706.6700,700.9200,709.6600,707.1000
2020-04-27,707.3700,701.6100,710.3700,707.0300
2020-04-24,706.6700,700.9200,709.6600,708.0300
2020-04-23,705.3700,699.6300,708.3600,708.8700
2020-04-22,707.0000,701.2500,709.9900,709.0300
2020-04-21,707.8700,702.1100,710.8700,707.5200
2020-04-20,705.8700,700.1300,708.8600,706.5700
2020-04-17,706.0700,700.3300,709.0600,707.1800
2020-04-16,706.6700,700.9200,709.6600,707.1400
2020-04-15,705.4200,699.6800,708.4100,704.0200
2020-04-14,703.7700,698.0500,706.7600,704.0600
2020-04-13,703.9700,698.2500,706.9600,703.0000
2020-04-10,702.1800,696.4700,705.1500,703.5400
2020-04-09,703.0800,697.3600,706.0600,705.3600
2020-04-08,705.2700,699.5300,708.2600,704.8300
2020-04-07,703.4700,697.7500,706.4600,709.3900
2020-04-06,707.8700,702.1100,710.8700,711.0400
2020-04-03,708.0700,702.3100,711.0700,711.0400
2020-04-02,707.1700,701.4200,710.1600,709.9500
2020-04-01,708.8600,703.1000,711.8700,707.7100
2020-03-31,707.1200,701.3700,710.1100,708.5100
2020-03-30,708.6700,702.9000,711.6700,704.4700
2020-03-27,708.1700,702.4100,711.1700,704.2700
2020-03-26,706.1700,700.4300,709.1600,706.9200
2020-03-25,710.1600,704.3900,713.1700,707.4200
2020-03-24,704.9700,699.2400,707.9600,709.9900
2020-03-23,707.9700,702.2100,710.9700,709.4000
2020-03-20,708.2700,702.5000,711.2700,710.5200
2020-03-19,709.3600,703.5900,712.3700,705.2200
2020-03-18,703.3800,697.6500,706.3600,703.2800
2020-03-17,698.9800,693.3000,701.9500,700.9400
2020-03-16,698.6800,693.0000,701.6500,700.1800
2020-03-13,699.4800,693.7900,702.4500,700.3300
2020-03-12,701.6800,695.9700,704.6500,696.4100
2020-03-11,694.7200,689.0700,697.6700,696.1200
2020-03-10,694.2700,688.6200,697.2100,693.8900
2020-03-09,693.4900,687.8500,696.4300,692.6000
2020-03-06,691.7000,686.0700,694.6300,693.3700
2020-03-05,692.3000,686.6600,695.2300,694.0300
2020-03-04,691.3000,685.6700,694.2300,695.1400
2020-03-03,694.6900,689.0400,697.6400,695.1600
2020-03-02,694.7900,689.1400,697.7400,698.1100
2020-02-28,697.6900,692.0100,700.6400,700.6600
2020-02-27,699.3800,693.6900,702.3500,702.1500
2020-02-26,700.9800,695.2800,703.9500,701.2600
2020-02-25,699.9800,694.2900,702.9500,702.3200
2020-02-24,701.6800,695.9700,704.6500,702.4600
2020-02-21,701.4500,695.7400,704.4200,702.1000
2020-02-20,701.1800,695.4800,704.1500,700.2600
2020-02-19,698.4800,692.8000,701.4400,700.1200
2020-02-18,698.4800,692.8000,701.4400,698.2600
2020-02-17,696.7400,691.0700,699.6900,697.9500
2020-02-14,697.4700,691.7900,700.4200,698.4300
2020-02-13,696.4900,690.8200,699.4400,697.8500
2020-02-12,695.8400,690.1800,698.7900,697.1800
2020-02-11,695.2900,689.6300,698.2400,698.9700
2020-02-10,697.1900,691.5200,700.1400,698.6300
2020-02-07,698.7800,693.1000,701.7500,697.6800
2020-02-06,695.8900,690.2300,698.8400,699.8500
2020-02-05,696.2200,690.5500,699.1700,698.2300
2020-02-04,698.5400,692.8600,701.5000,697.7900
2020-02-03,700.8800,695.1800,703.8500,692.4900
2020-01-31,696.6900,691.0200,699.6400,688.7600
2020-01-30,696.8900,691.2200,699.8400,688.7600
2020-01-29,695.6900,690.0300,698.6400,688.7600
2020-01-28,696.6900,691.0200,699.6400,688.7600
2020-01-27,694.3900,688.7400,697.3300,688.7600
2020-01-24,692.7000,687.0600,695.6300,688.7600
2020-01-23,692.1000,686.4700,695.0300,688.7600
2020-01-22,689.5000,683.8900,692.4200,688.5300
2020-01-21,689.2000,683.6000,692.1200,686.0600
2020-01-20,685.4100,679.8300,688.3100,686.6400
2020-01-17,684.6600,679.0900,687.5600,688.7800
2020-01-16,686.7100,681.1200,689.6200,688.0700
2020-01-15,687.7000,682.1100,690.6200,688.4500
2020-01-14,687.1600,681.5700,690.0700,689.5400
2020-01-13,687.9500,682.3600,690.8700,692.6300
2020-01-10,690.6500,685.0300,693.5800,693.5100
2020-01-09,691.9000,686.2700,694.8300,694.9700
2020-01-08,693.3400,687.7000,696.2800,694.5000
2020-01-07,693.2900,687.6500,696.2300,696.9000
2020-01-06,696.2900,690.6200,699.2400,697.1800
2020-01-03,695.2900,689.6300,698.2400,696.8100
2020-01-02,695.0900,689.4400,698.0400,696.1400
2020-01-01,694.9900,689.3400,697.9400,697.6200
2019-12-31,694.9900,689.3400,697.9400,697.6200
2019-12-30,697.0900,691.4200,700.0400,698.0500
2019-12-27,698.2300,692.5500,701.1900,698.7900
2019-12-26,698.4800,692.8000,701.4400,698.0100
2019-12-25,697.6900,692.0100,700.6400,700.6700
2019-12-24,699.3800,693.6900,702.3500,701.1900
2019-12-23,699.9300,694.2400,702.9000,701.1700
2019-12-20,699.3300,693.6400,702.3000,700.2000
2019-12-19,699.6800,693.9900,702.6500,700.2500
2019-12-18,698.8800,693.2000,701.8500,699.6900
2019-12-17,698.3600,692.6800,701.3200,699.7100
2019-12-16,698.0900,692.4100,701.0400,699.1500
2019-12-13,696.2900,690.6200,699.2400,701.5600
2019-12-12,697.1900,691.5200,700.1400,702.5300
2019-12-11,702.4800,696.7600,705.4500,703.8500
2019-12-10,702.0300,696.3200,705.0000,704.0000
2019-12-09,702.6300,696.9100,705.6000,704.0500
2019-12-06,702.1800,696.4700,705.1500,703.8300
2019-12-05,703.1300,697.4100,706.1100,705.2100
2019-12-04,703.6700,697.9500,706.6600,703.8200
2019-12-03,704.6700,698.9400,707.6600,702.2300
2019-12-02,702.7300,697.0100,705.7000,702.6200
2019-11-29,701.6800,695.9700,704.6500,702.9800
2019-11-28,702.1300,696.4200,705.1000,702.7100
2019-11-27,701.4800,695.7700,704.4500,703.4900
2019-11-26,702.0800,696.3700,705.0500,703.4400
2019-11-25,702.2300,696.5100,705.2000,703.9700
2019-11-22,702.6800,696.9600,705.6500,703.0600
2019-11-21,701.5800,695.8700,704.5500,702.1700
2019-11-20,702.3200,696.6000,705.2900,701.1800
2019-11-19,701.3800,695.6700,704.3500,700.3000
2019-11-18,701.1800,695.4800,704.1500,700.3700
2019-11-15,699.4000,693.7100,702.3700,700.9100
2019-11-14,700.7800,695.0800,703.7500,700.8300
2019-11-13,700.9800,695.2800,703.9500,700.2600
2019-11-12,699.4300,693.7400,702.4000,699.8800
2019-11-11,699.6800,693.9900,702.6500,699.3300
2019-11-08,698.1800,692.5100,701.1400,699.4500
2019-11-07,696.4900,690.8200,699.4400,700.0800
2019-11-06,698.6800,693.0000,701.6500,700.8000
2019-11-05,699.1300,693.4500,702.1000,703.8500
2019-11-04,701.7300,696.0200,704.7000,703.8200
2019-11-01,702.3800,696.6600,705.3500,704.3700
2019-10-31,702.5800,696.8600,705.5500,705.3300
2019-10-30,704.2700,698.5400,707.2600,705.8200
2019-10-29,705.2300,699.4900,708.2200,706.1700
2019-10-28,705.5200,699.7800,708.5100,707.6200
2019-10-25,705.4200,699.6800,708.4100,707.4900
2019-10-24,705.5700,699.8300,708.5600,707.2700
2019-10-23,705.3700,699.6300,708.3600,707.5200
2019-10-22,706.4200,700.6700,709.4100,706.6800
2019-10-21,706.2200,700.4700,709.2100,706.8000
2019-10-18,706.7700,701.0200,709.7600,706.9000
2019-10-17,706.3200,700.5700,709.3100,707.8900
2019-10-16,708.1700,702.4100,711.1700,707.4600
2019-10-15,706.8700,701.1200,709.8600,707.0800
2019-10-14,705.3700,699.6300,708.3600,707.2500
2019-10-11,707.7700,702.0100,710.7700,707.2700
2019-10-10,710.1600,704.3900,713.1700,707.3000
2019-10-09,711.8100,706.0200,714.8300,707.2800
2019-10-08,713.2600,707.4500,716.2800,707.2600
2019-10-07,712.9600,707.1600,715.9800,707.2900
2019-10-04,713.4600,707.6500,716.4800,707.2900
2019-10-03,713.6600,707.8500,716.6800,707.2900
2019-10-02,713.6600,707.8500,716.6800,707.2900
2019-10-01,713.6600,707.8500,716.6800,707.2900
2019-09-30,713.3800,707.5700,716.4000,707.2900
2019-09-27,710.6600,704.8800,713.6700,707.3100
2019-09-26,711.5600,705.7700,714.5800,707.2900
2019-09-25,711.7600,705.9700,714.7800,707.2400
2019-09-24,710.1600,704.3900,713.1700,707.2900
2019-09-23,710.5600,704.7800,713.5700,707.3400
2019-09-20,707.8200,702.0600,710.8200,707.3000
2019-09-19,708.1700,702.4100,711.1700,707.3200
2019-09-18,707.3200,701.5600,710.3200,707.2800
2019-09-17,707.9200,702.1600,710.9200,707.3000
2019-09-16,705.5200,699.7800,708.5100,706.5700
2019-09-13,706.7700,701.0200,709.7600,708.4600
2019-09-12,706.6700,700.9200,709.6600,708.4600
2019-09-11,710.2600,704.4800,713.2700,708.4300
2019-09-10,709.9100,704.1400,712.9200,708.4600
2019-09-09,710.8100,705.0300,713.8200,708.5100
2019-09-06,710.4600,704.6800,713.4700,708.5500
2019-09-05,713.9900,708.1800,717.0100,708.5200
2019-09-04,713.1600,707.3600,716.1800,708.7800
2019-09-03,716.4800,710.6500,719.5200,708.8400
2019-09-02,715.8500,710.0300,718.8900,708.8300
2019-08-30,714.4500,708.6400,717.4800,708.7900
2019-08-29,712.9600,707.1600,715.9800,708.5800
2019-08-28,715.0500,709.2400,718.0800,708.3500
2019-08-27,714.8500,709.0400,717.8800,708.1000
2019-08-26,713.7600,707.9500,716.7800,705.7000
2019-08-23,708.0700,702.3100,711.0700,705.7200
2019-08-22,707.0700,701.3200,710.0600,704.9000
2019-08-21,704.9700,699.2400,707.9600,704.3300
2019-08-20,704.6700,698.9400,707.6600,704.5400
2019-08-19,703.6700,697.9500,706.6600,703.6500
2019-08-16,702.8800,697.1600,705.8500,703.1200
2019-08-15,702.0800,696.3700,705.0500,702.6800
2019-08-14,700.8800,695.1800,703.8500,703.1200
2019-08-13,700.8800,695.1800,703.8500,703.2600
2019-08-12,704.4700,698.7400,707.4600,702.1100
2019-08-09,704.6700,698.9400,707.6600,701.3600
2019-08-08,703.1800,697.4600,706.1600,700.3900
2019-08-07,704.4700,698.7400,707.4600,699.9600
2019-08-06,701.1800,695.4800,704.1500,696.8300
2019-08-05,703.4700,697.7500,706.4600,692.2500
2019-08-02,692.6000,686.9600,695.5300,689.9600
2019-08-01,688.5000,682.9000,691.4200,689.3800
2019-07-31,687.0900,681.5000,690.0000,688.4100
2019-07-30,687.1100,681.5200,690.0200,688.6200
2019-07-29,688.0000,682.4100,690.9200,688.2100
2019-07-26,686.6100,681.0200,689.5200,687.9600
2019-07-25,685.9100,680.3300,688.8100,687.3700
2019-07-24,686.0100,680.4300,688.9200,688.6000
2019-07-23,686.6100,681.0200,689.5200,688.1800
2019-07-22,686.7600,681.1700,689.6700,687.5900
2019-07-19,686.8600,681.2700,689.7700,686.3500
2019-07-18,686.7100,681.1200,689.6200,687.6100
2019-07-17,686.1100,680.5300,689.0200,688.2700
2019-07-16,686.3600,680.7700,689.2700,687.1000
2019-07-15,686.3100,680.7200,689.2200,686.7700
2019-07-12,686.7100,681.1200,689.6200,686.6200
2019-07-11,685.7100,680.1300,688.6100,686.7700
2019-07-10,686.0100,680.4300,688.9200,688.5600
2019-07-09,687.4600,681.8600,690.3700,688.5300
2019-07-08,686.9100,681.3200,689.8200,688.8100
2019-07-05,688.0000,682.4100,690.9200,686.9700
2019-07-04,685.8100,680.2300,688.7100,687.0500
2019-07-03,686.9100,681.3200,689.8200,686.4000
2019-07-02,686.0100,680.4300,688.9200,685.1300
2019-07-01,684.0100,678.4500,686.9100,687.1600
2019-06-28,685.3100,679.7300,688.2100,687.4700
2019-06-27,686.4100,680.8200,689.3200,687.7800
2019-06-26,686.6600,681.0700,689.5700,687.0100
2019-06-25,686.7600,681.1700,689.6700,685.8000
2019-06-24,686.4600,680.8700,689.3700,685.0300
2019-06-21,685.6100,680.0300,688.5100,684.7200
2019-06-20,684.0100,678.4500,686.9100,688.0500
2019-06-19,689.1000,683.5000,692.0200,688.9300
2019-06-18,689.1000,683.5000,692.0200,689.4200
2019-06-17,691.2500,685.6200,694.1800,689.4000
2019-06-14,691.1000,685.4800,694.0300,689.3700
2019-06-13,690.8500,685.2300,693.7800,689.3400
2019-06-12,690.6000,684.9800,693.5300,689.3200
2019-06-11,689.8000,684.1900,692.7200,689.3000
2019-06-10,691.7500,686.1200,694.6800,689.2500
2019-06-07,690.2000,684.5900,693.1300,689.4500
2019-06-06,689.8500,684.2400,692.7700,689.4500
2019-06-05,689.5000,683.8900,692.4200,689.0300
2019-06-04,689.5000,683.8900,692.4200,688.2200
2019-06-03,689.1000,683.5000,692.0200,688.9600
2019-05-31,689.2000,683.6000,692.1200,689.9200
2019-05-30,689.0000,683.4000,691.9200,689.9000
2019-05-29,689.9500,684.3400,692.8700,689.8800
2019-05-28,689.7000,684.0900,692.6200,689.7300
2019-05-27,688.4000,682.8000,691.3200,689.2400
2019-05-24,688.7000,683.1000,691.6200,689.9300
2019-05-23,689.7000,684.0900,692.6200,689.9400
2019-05-22,689.2000,683.6000,692.1200,689.9200
2019-05-21,688.9000,683.3000,691.8200,689.9000
2019-05-20,689.9000,684.2900,692.8200,689.8800
2019-05-17,690.3500,684.7300,693.2800,688.5900
2019-05-16,687.0100,681.4200,689.9200,686.8800
2019-05-15,686.2100,680.6300,689.1200,686.4900
2019-05-14,686.2100,680.6300,689.1200,683.6500
2019-05-13,686.4100,680.8200,689.3200,679.5400
2019-05-10,681.1200,675.5800,684.0000,679.1200
2019-05-09,681.2200,675.6800,684.1000,676.6500
2019-05-08,676.8300,671.3200,679.6900,675.9600
2019-05-07,676.2300,670.7300,679.0900,676.1400
2019-05-06,675.2300,669.7400,678.0900,673.4400
2019-05-03,672.8300,667.3600,675.6800,672.8600
2019-05-02,672.8300,667.3600,675.6800,672.8600
2019-05-01,672.3800,666.9100,675.2300,672.8600
2019-04-30,672.2800,666.8100,675.1300,672.8600
2019-04-29,672.0300,666.5700,674.8800,673.1000
2019-04-26,672.0800,666.6200,674.9300,673.0700
2019-04-25,673.2300,667.7600,676.0900,673.0700
2019-04-24,670.8400,665.3800,673.6800,672.0500
2019-04-23,671.2400,665.7800,674.0800,670.8200
2019-04-22,669.8900,664.4400,672.7300,670.3500
2019-04-19,669.3400,663.8900,672.1800,670.4300
2019-04-18,669.5900,664.1400,672.4300,669.1100
2019-04-17,667.5400,662.1100,670.3700,671.1000
2019-04-16,669.8900,664.4400,672.7300,670.9700
2019-04-15,669.5400,664.0900,672.3800,671.1200
2019-04-12,670.8400,665.3800,673.6800,672.2000
2019-04-11,670.6400,665.1800,673.4800,670.8800
2019-04-10,670.3900,664.9300,673.2300,671.1000
2019-04-09,669.8900,664.4400,672.7300,671.4200
2019-04-08,670.3900,664.9300,673.2300,672.0100
2019-04-04,669.5900,664.1400,672.4300,670.5500
2019-04-03,669.8400,664.3900,672.6800,671.9400
2019-04-02,671.0400,665.5800,673.8800,671.6100
2019-04-01,669.8900,664.4400,672.7300,671.9300
2019-03-29,671.9300,666.4700,674.7800,673.3500
2019-03-28,672.5300,667.0600,675.3800,672.6300
2019-03-27,671.3400,665.8700,674.1800,671.4100
2019-03-26,670.2400,664.7900,673.0800,670.4200
2019-03-25,669.8400,664.3900,672.6800,670.9800
2019-03-22,668.8400,663.4000,671.6700,669.4400
2019-03-21,668.6400,663.2000,671.4700,668.5000
2019-03-20,668.2400,662.8100,671.0700,671.0100
2019-03-19,669.9400,664.4900,672.7800,670.6200
2019-03-18,670.1400,664.6900,672.9800,670.8800
2019-03-15,671.0400,665.5800,673.8800,671.6700
2019-03-14,670.9400,665.4800,673.7800,670.0900
2019-03-13,669.5400,664.0900,672.3800,671.1400
2019-03-12,669.7400,664.2900,672.5800,671.2800
2019-03-11,671.3400,665.8700,674.1800,672.0200
2019-03-08,671.1400,665.6800,673.9800,672.3500
2019-03-07,670.1400,664.6900,672.9800,671.1000
2019-03-06,669.7400,664.2900,672.5800,670.5300
2019-03-05,669.5400,664.0900,672.3800,669.9800
2019-03-04,669.4900,664.0400,672.3300,670.4900
2019-03-01,668.6400,663.2000,671.4700,669.5700
2019-02-28,668.0400,662.6100,670.8700,669.0100
2019-02-27,667.4400,662.0100,670.2700,668.5700
2019-02-26,668.5400,663.1000,671.3700,669.5200
2019-02-25,667.6400,662.2100,670.4700,671.3100
2019-02-22,671.6300,666.1700,674.4800,671.5100
2019-02-21,670.8400,665.3800,673.6800,672.2000
2019-02-20,670.6400,665.1800,673.4800,675.5800
2019-02-19,674.7300,669.2400,677.5900,676.4200
2019-02-18,675.3300,669.8300,678.1900,676.5900
2019-02-15,676.4300,670.9200,679.2900,676.2300
2019-02-14,675.9300,670.4300,678.7900,677.4400
2019-02-13,674.7300,669.2400,677.5900,676.7500
2019-02-12,675.7300,670.2300,678.5900,677.6500
2019-02-11,677.9200,672.4100,680.8000,674.9500
2019-02-08,676.2300,670.7300,679.0900,670.8100
2019-02-07,675.5300,670.0300,678.3900,670.8100
2019-02-06,674.2300,668.7500,677.0900,670.8100
2019-02-05,673.7300,668.2500,676.5900,670.8100
2019-02-04,673.7300,668.2500,676.5900,670.8100
2019-02-01,670.4400,664.9800,673.2800,670.8100
2019-01-31,668.8400,663.4000,671.6700,670.2500
2019-01-30,670.3400,664.8800,673.1800,673.4300
2019-01-29,672.0800,666.6200,674.9300,673.5600
2019-01-28,673.1800,667.7100,676.0300,674.7200
2019-01-25,677.6000,672.0900,680.4800,678.0200
2019-01-24,677.5200,672.0100,680.4000,678.0200
2019-01-23,677.8200,672.3100,680.7000,679.6900
2019-01-22,679.4700,673.9400,682.3500,678.5400
2019-01-21,678.3200,672.8000,681.2000,677.7400
2019-01-18,676.1800,670.6800,679.0400,676.6500
2019-01-17,676.6300,671.1200,679.4900,675.9200
2019-01-16,674.5300,669.0400,677.3900,676.1500
2019-01-15,674.8300,669.3400,677.6900,675.4200
2019-01-14,675.4300,669.9300,678.2900,675.6000
2019-01-11,677.0700,671.5700,679.9400,679.0900
2019-01-10,677.4200,671.9100,680.2900,681.6000
2019-01-09,680.4700,674.9300,683.3500,685.2600
2019-01-08,684.0600,678.5000,686.9600,684.0200
2019-01-07,683.8100,678.2500,686.7100,685.1700
2019-01-04,685.1300,679.5600,688.0300,685.8600
2019-01-03,685.9100,680.3300,688.8100,686.3100
2019-01-02,685.0100,679.4400,687.9100,684.8200
2019-01-01,686.0700,680.4900,688.9800,686.3200
2018-12-28,684.8100,679.2400,687.7100,686.3200
2018-12-27,685.4600,679.8800,688.3600,688.9400
2018-12-26,687.1900,681.6000,690.1000,688.4500
2018-12-25,687.3100,681.7100,690.2200,689.1900
2018-12-24,688.7000,683.1000,691.6200,690.0600
2018-12-21,687.1100,681.5200,690.0200,688.2500
2018-12-20,687.3100,681.7100,690.2200,689.3600
2018-12-19,688.0000,682.4100,690.9200,688.6900
2018-12-18,688.3000,682.7000,691.2200,688.5400
2018-12-17,688.4500,682.8500,691.3700,689.0800
2018-12-14,687.7000,682.1100,690.6200,687.5000
2018-12-13,687.0100,681.4200,689.9200,687.6900
2018-12-12,686.6400,681.0500,689.5500,690.6400
2018-12-11,688.6000,683.0000,691.5200,689.9600
2018-12-10,689.8000,684.1900,692.7200,686.9300
2018-12-07,687.1600,681.5700,690.0700,686.6400
2018-12-06,687.0100,681.4200,689.9200,685.9900
